state_id,state_name,County,County_last_updated,State_last_updated,NYT_Meta_LastUpdate,filedateJSON,Total_Votes,Total_Absentee,Total_Other_Votes,Total_Delta,Absentee_Delta,Other_Delta,Trump_Votes,Trump_Absentee,Trump_Other_Votes,Trump_V_Delta,Trump_A_Delta,Trump_O_Delta,Biden_Votes,Biden_Absentee,Biden_Other_Votes,Biden_V_Delta,Biden_A_Delta,Biden_O_Delta,JJorg_Votes,JJorg_Absentee,Jorg_Other_Votes,Jorg_V_Delta,Jorg_A_Delta,Jorg_O_Delta,Precincts_reporting,Precincts_Total
PA,Pennsylvania,Franklin,2020-11-04T03:03:21Z,2020-11-04T03:09:00Z,2020-11-04T03:09:50.458Z,2020-11-04T03:10:22,54185,0,54185,9950,0,9950,44022,0,44022,8193,0,8193,8440,0,8440,1601,0,1601,732,0,732,156,0,156,48,73
PA,Pennsylvania,Franklin,2020-11-04T03:12:50Z,2020-11-04T03:34:13Z,2020-11-04T03:35:08.046Z,2020-11-04T03:35:49,53324,0,53324,-861,0,-861,44022,0,44022,0,0,0,8440,0,8440,0,0,0,732,0,732,0,0,0,48,73
PA,Pennsylvania,Franklin,2020-11-04T03:47:13Z,2020-11-04T04:15:54Z,2020-11-04T04:17:11.399Z,2020-11-04T04:18:13,56760,0,56760,3436,0,3436,46730,0,46730,2708,0,2708,9123,0,9123,683,0,683,777,0,777,45,0,45,51,73
PA,Pennsylvania,Franklin,2020-11-04T04:41:31Z,2020-11-04T06:09:00Z,2020-11-04T06:13:02.171Z,2020-11-04T06:13:42,59351,0,59351,2591,0,2591,48912,0,48912,2182,0,2182,9483,0,9483,360,0,360,813,0,813,36,0,36,54,73
PA,Pennsylvania,Franklin,2020-11-04T10:43:28Z,2020-11-04T15:49:08Z,2020-11-04T15:58:54.942Z,2020-11-04T15:59:29Z,59351,0,59351,0,0,0,48912,0,48912,0,0,0,9483,0,9483,0,0,0,813,0,813,0,0,0,54,73
PA,Pennsylvania,Franklin,2020-11-04T17:42:50Z,2020-11-04T20:36:53Z,2020-11-04T20:40:10.807Z,2020-11-04T20:41:05Z,69264,0,69264,9913,0,9913,52332,0,52332,3420,0,3420,15854,0,15854,6371,0,6371,935,0,935,122,0,122,62,73
PA,Pennsylvania,Franklin,2020-11-04T22:36:49Z,2020-11-05T04:09:54Z,2020-11-05T08:30:31.348Z,2020-11-05T08:36:45Z,79791,0,79791,10527,0,10527,56565,0,56565,4233,0,4233,21994,0,21994,6140,0,6140,1089,0,1089,154,0,154,71,73
PA,Pennsylvania,Franklin,2020-11-06T21:10:38Z,2020-11-09T19:29:39Z,2020-11-09T19:51:28.381Z,2020-11-09T19:54:56Z,79904,0,79904,113,0,113,56628,0,56628,63,0,63,22040,0,22040,46,0,46,1093,0,1093,4,0,4,71,73
PA,Pennsylvania,Franklin,2020-11-10T23:30:46Z,2020-11-10T23:42:48Z,2020-11-11T01:40:42.602Z,2020-11-11T01:44:53Z,81039,0,81039,1135,0,1135,57308,0,57308,680,0,680,22468,0,22468,428,0,428,1120,0,1120,27,0,27,73,73
PA,Pennsylvania,Franklin,2020-11-11T03:13:54Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,81039,0,81039,0,0,0,57308,0,57308,0,0,0,22468,0,22468,0,0,0,1120,0,1120,0,0,0,73,73
PA,Pennsylvania,Franklin,2020-11-11T03:22:41Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,81039,0,81039,0,0,0,57308,0,57308,0,0,0,22468,0,22468,0,0,0,1120,0,1120,0,0,0,73,73
PA,Pennsylvania,Franklin,2020-11-11T03:25:53Z,2020-11-11T03:25:18Z,2020-11-11T06:30:02.296Z,2020-11-11T06:32:49Z,81039,0,81039,0,0,0,57308,0,57308,0,0,0,22468,0,22468,0,0,0,1120,0,1120,0,0,0,73,73
PA,Pennsylvania,Franklin,2020-11-11T03:25:53Z,2020-11-12T02:36:41Z,2020-11-12T05:34:40.992Z,2020-11-12T05:39:13,80896,0,80896,-143,0,-143,57308,0,57308,0,0,0,22468,0,22468,0,0,0,1120,0,1120,0,0,0,73,73
PA,Pennsylvania,Franklin,2020-11-14T16:39:36Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,80896,0,80896,0,0,0,57308,0,57308,0,0,0,22468,0,22468,0,0,0,1120,0,1120,0,0,0,73,73
PA,Pennsylvania,Franklin,2020-11-16T15:47:44Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,80896,0,80896,0,0,0,57308,0,57308,0,0,0,22468,0,22468,0,0,0,1120,0,1120,0,0,0,73,73
PA,Pennsylvania,Fulton,2020-11-03T06:56:38Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,13
PA,Pennsylvania,Fulton,2020-11-04T00:39:19Z,2020-11-04T01:04:55Z,2020-11-04T01:11:12.060Z,2020-11-04T01:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
PA,Pennsylvania,Fulton,2020-11-04T01:28:54Z,2020-11-04T02:11:01Z,2020-11-04T02:11:55.725Z,2020-11-04T02:12:35,1194,0,1194,1194,0,1194,669,0,669,669,0,669,505,0,505,505,0,505,20,0,20,20,0,20,1,13
PA,Pennsylvania,Fulton,2020-11-04T02:26:12Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,1194,0,1194,0,0,0,669,0,669,0,0,0,505,0,505,0,0,0,20,0,20,0,0,0,2,13
PA,Pennsylvania,Fulton,2020-11-04T03:03:21Z,2020-11-04T03:34:13Z,2020-11-04T03:35:08.046Z,2020-11-04T03:35:49,3410,0,3410,2216,0,2216,2676,0,2676,2007,0,2007,700,0,700,195,0,195,34,0,34,14,0,14,5,13
PA,Pennsylvania,Fulton,2020-11-04T04:18:44Z,2020-11-04T04:35:18Z,2020-11-04T04:38:01.194Z,2020-11-04T04:38:58,4450,0,4450,1040,0,1040,3637,0,3637,961,0,961,774,0,774,74,0,74,39,0,39,5,0,5,7,13
PA,Pennsylvania,Fulton,2020-11-04T04:49:36Z,2020-11-04T05:14:47Z,2020-11-04T05:17:09.885Z,2020-11-04T05:18:06,5124,0,5124,674,0,674,4217,0,4217,580,0,580,861,0,861,87,0,87,46,0,46,7,0,7,8,13
PA,Pennsylvania,Fulton,2020-11-04T06:41:08Z,2020-11-04T08:13:48Z,2020-11-04T08:40:52.877Z,2020-11-04T08:41:50,7807,0,7807,2683,0,2683,6660,0,6660,2443,0,2443,1068,0,1068,207,0,207,65,0,65,19,0,19,13,13
PA,Pennsylvania,Fulton,2020-11-04T10:43:28Z,2020-11-05T00:12:49Z,2020-11-05T00:20:56.454Z,2020-11-05T00:22:49Z,7807,0,7807,0,0,0,6660,0,6660,0,0,0,1068,0,1068,0,0,0,65,0,65,0,0,0,13,13
PA,Pennsylvania,Fulton,2020-11-09T17:04:39Z,2020-11-10T02:15:22Z,2020-11-10T11:33:41.726Z,2020-11-10T11:38:59Z,7888,0,7888,81,0,81,6730,0,6730,70,0,70,1076,0,1076,8,0,8,68,0,68,3,0,3,13,13
PA,Pennsylvania,Fulton,2020-11-10T21:50:46Z,2020-11-10T23:42:48Z,2020-11-11T02:17:41.626Z,2020-11-11T02:18:41Z,7992,0,7992,104,0,104,6824,0,6824,94,0,94,1085,0,1085,9,0,9,69,0,69,1,0,1,13,13
PA,Pennsylvania,Fulton,2020-11-11T03:13:56Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,7992,0,7992,0,0,0,6824,0,6824,0,0,0,1085,0,1085,0,0,0,69,0,69,0,0,0,13,13
PA,Pennsylvania,Fulton,2020-11-11T03:22:41Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,7992,0,7992,0,0,0,6824,0,6824,0,0,0,1085,0,1085,0,0,0,69,0,69,0,0,0,13,13
PA,Pennsylvania,Fulton,2020-11-11T03:25:53Z,2020-11-11T03:25:18Z,2020-11-11T03:39:21.036Z,2020-11-11T03:41:36Z,7992,0,7992,0,0,0,6824,0,6824,0,0,0,1085,0,1085,0,0,0,69,0,69,0,0,0,13,13
PA,Pennsylvania,Fulton,2020-11-11T03:25:53Z,2020-11-12T22:16:51Z,2020-11-13T00:06:46.837Z,2020-11-13T00:07:37,7978,0,7978,-14,0,-14,6824,0,6824,0,0,0,1085,0,1085,0,0,0,69,0,69,0,0,0,13,13
PA,Pennsylvania,Fulton,2020-11-14T16:39:37Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,7978,0,7978,0,0,0,6824,0,6824,0,0,0,1085,0,1085,0,0,0,69,0,69,0,0,0,13,13
PA,Pennsylvania,Fulton,2020-11-16T15:47:47Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,7978,0,7978,0,0,0,6824,0,6824,0,0,0,1085,0,1085,0,0,0,69,0,69,0,0,0,13,13
PA,Pennsylvania,Greene,2020-11-03T06:56:36Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,42
PA,Pennsylvania,Greene,2020-11-04T00:39:19Z,2020-11-04T01:04:55Z,2020-11-04T01:11:12.060Z,2020-11-04T01:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
PA,Pennsylvania,Greene,2020-11-04T01:40:55Z,2020-11-04T01:40:56Z,2020-11-04T01:42:45.597Z,2020-11-04T01:45:51,626,0,626,626,0,626,512,0,512,512,0,512,109,0,109,109,0,109,5,0,5,5,0,5,1,42
PA,Pennsylvania,Greene,2020-11-04T01:58:55Z,2020-11-04T02:03:01Z,2020-11-04T02:04:51.261Z,2020-11-04T02:05:33,1911,0,1911,1285,0,1285,1575,0,1575,1063,0,1063,319,0,319,210,0,210,17,0,17,12,0,12,4,42
PA,Pennsylvania,Greene,2020-11-04T02:06:55Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,2772,0,2772,861,0,861,2233,0,2233,658,0,658,513,0,513,194,0,194,26,0,26,9,0,9,6,42
PA,Pennsylvania,Greene,2020-11-04T02:34:48Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,4322,0,4322,1550,0,1550,3525,0,3525,1292,0,1292,754,0,754,241,0,241,43,0,43,17,0,17,9,42
PA,Pennsylvania,Greene,2020-11-04T02:41:06Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,4828,0,4828,506,0,506,3902,0,3902,377,0,377,875,0,875,121,0,121,51,0,51,8,0,8,11,42
PA,Pennsylvania,Greene,2020-11-04T02:58:37Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,6290,0,6290,1462,0,1462,5104,0,5104,1202,0,1202,1120,0,1120,245,0,245,66,0,66,15,0,15,14,42
PA,Pennsylvania,Greene,2020-11-04T03:18:44Z,2020-11-04T03:20:11Z,2020-11-04T03:21:31.107Z,2020-11-04T03:22:06,8586,0,8586,2296,0,2296,6978,0,6978,1874,0,1874,1513,0,1513,393,0,393,95,0,95,29,0,29,19,42
PA,Pennsylvania,Greene,2020-11-04T03:26:55Z,2020-11-04T03:31:51Z,2020-11-04T03:32:30.412Z,2020-11-04T03:33:21,9829,0,9829,1243,0,1243,8009,0,8009,1031,0,1031,1713,0,1713,200,0,200,107,0,107,12,0,12,22,42
PA,Pennsylvania,Greene,2020-11-04T03:40:19Z,2020-11-04T03:48:29Z,2020-11-04T03:49:35.601Z,2020-11-04T03:50:11,11058,0,11058,1229,0,1229,9029,0,9029,1020,0,1020,1911,0,1911,198,0,198,118,0,118,11,0,11,25,42
PA,Pennsylvania,Greene,2020-11-04T03:55:15Z,2020-11-04T04:15:54Z,2020-11-04T04:17:11.399Z,2020-11-04T04:18:13,13055,0,13055,1997,0,1997,10708,0,10708,1679,0,1679,2210,0,2210,299,0,299,137,0,137,19,0,19,29,42
PA,Pennsylvania,Greene,2020-11-04T10:43:28Z,2020-11-05T04:09:54Z,2020-11-05T05:39:23.402Z,2020-11-05T05:40:27Z,13055,0,13055,0,0,0,10708,0,10708,0,0,0,2210,0,2210,0,0,0,137,0,137,0,0,0,30,42
PA,Pennsylvania,Greene,2020-11-05T13:58:44Z,2020-11-05T16:58:46Z,2020-11-05T17:02:19.461Z,2020-11-05T17:03:19Z,13726,0,13726,671,0,671,11034,0,11034,326,0,326,2549,0,2549,339,0,339,143,0,143,6,0,6,31,42
PA,Pennsylvania,Greene,2020-11-05T20:40:39Z,2020-11-06T19:16:22Z,2020-11-06T19:22:14.276Z,2020-11-06T19:22:54Z,15424,0,15424,1698,0,1698,11637,0,11637,603,0,603,3631,0,3631,1082,0,1082,156,0,156,13,0,13,35,42
PA,Pennsylvania,Greene,2020-11-06T21:05:08Z,2020-11-07T23:04:43Z,2020-11-08T13:37:00.609Z,2020-11-08T13:41:55Z,17494,0,17494,2070,0,2070,12436,0,12436,799,0,799,4882,0,4882,1251,0,1251,176,0,176,20,0,20,42,42
PA,Pennsylvania,Greene,2020-11-10T19:18:48Z,2020-11-10T23:42:48Z,2020-11-11T01:40:42.602Z,2020-11-11T01:44:53Z,17635,0,17635,141,0,141,12556,0,12556,120,0,120,4900,0,4900,18,0,18,179,0,179,3,0,3,42,42
PA,Pennsylvania,Greene,2020-11-11T03:13:57Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,17635,0,17635,0,0,0,12556,0,12556,0,0,0,4900,0,4900,0,0,0,179,0,179,0,0,0,42,42
PA,Pennsylvania,Greene,2020-11-11T03:22:42Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,17635,0,17635,0,0,0,12556,0,12556,0,0,0,4900,0,4900,0,0,0,179,0,179,0,0,0,42,42
PA,Pennsylvania,Greene,2020-11-11T03:25:53Z,2020-11-11T03:25:18Z,2020-11-11T12:35:03.243Z,2020-11-11T12:35:59Z,17635,0,17635,0,0,0,12556,0,12556,0,0,0,4900,0,4900,0,0,0,179,0,179,0,0,0,42,42
PA,Pennsylvania,Greene,2020-11-14T16:39:38Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,17635,0,17635,0,0,0,12556,0,12556,0,0,0,4900,0,4900,0,0,0,179,0,179,0,0,0,42,42
PA,Pennsylvania,Greene,2020-11-16T15:47:48Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,17635,0,17635,0,0,0,12556,0,12556,0,0,0,4900,0,4900,0,0,0,179,0,179,0,0,0,42,42
PA,Pennsylvania,Huntingdon,2020-11-03T06:56:37Z,2020-11-03T15:26:50Z,2020-11-03T22:48:44.121Z,2020-11-03T22:52:32,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,58
PA,Pennsylvania,Huntingdon,2020-11-04T00:39:19Z,2020-11-04T02:11:01Z,2020-11-04T02:11:55.725Z,2020-11-04T02:12:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
PA,Pennsylvania,Huntingdon,2020-11-04T02:26:13Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
PA,Pennsylvania,Huntingdon,2020-11-04T02:42:18Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,5386,0,5386,5386,0,5386,4442,0,4442,4442,0,4442,856,0,856,856,0,856,75,0,75,75,0,75,14,58
PA,Pennsylvania,Huntingdon,2020-11-04T03:47:13Z,2020-11-04T04:37:49Z,2020-11-04T04:38:30.984Z,2020-11-04T04:39:16,22637,0,22637,17251,0,17251,16937,0,16937,12495,0,12495,5389,0,5389,4533,0,4533,280,0,280,205,0,205,57,58
PA,Pennsylvania,Huntingdon,2020-11-04T05:52:32Z,2020-11-04T06:03:49Z,2020-11-04T06:04:23.623Z,2020-11-04T06:04:51,22657,0,22657,20,0,20,16937,0,16937,0,0,0,5389,0,5389,0,0,0,280,0,280,0,0,0,57,58
PA,Pennsylvania,Huntingdon,2020-11-04T10:43:28Z,2020-11-05T15:22:47Z,2020-11-05T15:54:06.547Z,2020-11-05T15:54:52Z,22657,0,22657,0,0,0,16937,0,16937,0,0,0,5389,0,5389,0,0,0,280,0,280,0,0,0,57,58
PA,Pennsylvania,Huntingdon,2020-11-07T00:10:37Z,2020-11-08T21:04:41Z,2020-11-09T00:38:26.173Z,2020-11-09T00:42:34,22844,0,22844,187,0,187,17059,0,17059,122,0,122,5448,0,5448,59,0,59,286,0,286,6,0,6,57,58
PA,Pennsylvania,Huntingdon,2020-11-11T03:13:57Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,22844,0,22844,0,0,0,17059,0,17059,0,0,0,5448,0,5448,0,0,0,286,0,286,0,0,0,58,58
PA,Pennsylvania,Huntingdon,2020-11-11T03:22:42Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,22844,0,22844,0,0,0,17059,0,17059,0,0,0,5448,0,5448,0,0,0,286,0,286,0,0,0,58,58
PA,Pennsylvania,Huntingdon,2020-11-11T03:25:54Z,2020-11-11T14:54:47Z,2020-11-11T15:40:04.618Z,2020-11-11T15:44:29Z,22844,0,22844,0,0,0,17059,0,17059,0,0,0,5448,0,5448,0,0,0,286,0,286,0,0,0,58,58
PA,Pennsylvania,Huntingdon,2020-11-11T03:25:54Z,2020-11-12T22:16:51Z,2020-11-13T00:06:46.837Z,2020-11-13T00:07:37,22793,0,22793,-51,0,-51,17059,0,17059,0,0,0,5448,0,5448,0,0,0,286,0,286,0,0,0,58,58
PA,Pennsylvania,Huntingdon,2020-11-14T16:39:38Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,22793,0,22793,0,0,0,17059,0,17059,0,0,0,5448,0,5448,0,0,0,286,0,286,0,0,0,58,58
PA,Pennsylvania,Huntingdon,2020-11-16T15:47:48Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,22793,0,22793,0,0,0,17059,0,17059,0,0,0,5448,0,5448,0,0,0,286,0,286,0,0,0,58,58
PA,Pennsylvania,Indiana,2020-11-03T06:56:39Z,2020-11-03T15:26:50Z,2020-11-03T22:48:44.121Z,2020-11-03T22:52:32,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,69
PA,Pennsylvania,Indiana,2020-11-04T00:39:20Z,2020-11-04T01:04:55Z,2020-11-04T01:11:12.060Z,2020-11-04T01:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
PA,Pennsylvania,Indiana,2020-11-04T01:52:54Z,2020-11-04T02:03:01Z,2020-11-04T02:05:18.039Z,2020-11-04T02:06:01,4292,0,4292,4292,0,4292,3320,0,3320,3320,0,3320,915,0,915,915,0,915,57,0,57,57,0,57,6,69
PA,Pennsylvania,Indiana,2020-11-04T02:08:54Z,2020-11-04T02:17:03Z,2020-11-04T02:17:44.378Z,2020-11-04T02:20:18,8121,0,8121,3829,0,3829,6327,0,6327,3007,0,3007,1696,0,1696,781,0,781,98,0,98,41,0,41,12,69
PA,Pennsylvania,Indiana,2020-11-04T02:34:50Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,15673,0,15673,7552,0,7552,12367,0,12367,6040,0,6040,3114,0,3114,1418,0,1418,192,0,192,94,0,94,24,69
PA,Pennsylvania,Indiana,2020-11-04T02:49:38Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,21537,0,21537,5864,0,5864,16936,0,16936,4569,0,4569,4342,0,4342,1228,0,1228,259,0,259,67,0,67,33,69
PA,Pennsylvania,Indiana,2020-11-04T02:58:42Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,25381,0,25381,3844,0,3844,20065,0,20065,3129,0,3129,5022,0,5022,680,0,680,294,0,294,35,0,35,39,69
PA,Pennsylvania,Indiana,2020-11-04T03:11:46Z,2020-11-04T04:54:33Z,2020-11-04T04:56:02.577Z,2020-11-04T04:56:56,30156,0,30156,4775,0,4775,24008,0,24008,3943,0,3943,5801,0,5801,779,0,779,347,0,347,53,0,53,47,69
PA,Pennsylvania,Indiana,2020-11-04T05:54:25Z,2020-11-04T08:13:48Z,2020-11-04T08:40:52.877Z,2020-11-04T08:41:50,30218,0,30218,62,0,62,24008,0,24008,0,0,0,5801,0,5801,0,0,0,347,0,347,0,0,0,48,69
PA,Pennsylvania,Indiana,2020-11-04T10:43:29Z,2020-11-04T12:34:37Z,2020-11-04T14:15:56.618Z,2020-11-04T14:16:34Z,30218,0,30218,0,0,0,24008,0,24008,0,0,0,5801,0,5801,0,0,0,347,0,347,0,0,0,48,69
PA,Pennsylvania,Indiana,2020-11-04T19:16:53Z,2020-11-06T17:02:40Z,2020-11-06T17:16:09.129Z,2020-11-06T17:16:58Z,40835,0,40835,10617,0,10617,27832,0,27832,3824,0,3824,12475,0,12475,6674,0,6674,466,0,466,119,0,119,64,69
PA,Pennsylvania,Indiana,2020-11-10T20:34:47Z,2020-11-10T22:30:48Z,2020-11-10T22:41:01.107Z,2020-11-10T22:44:16Z,41258,0,41258,423,0,423,28087,0,28087,255,0,255,12634,0,12634,159,0,159,475,0,475,9,0,9,64,69
PA,Pennsylvania,Indiana,2020-11-11T03:13:57Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,41258,0,41258,0,0,0,28087,0,28087,0,0,0,12634,0,12634,0,0,0,475,0,475,0,0,0,65,69
PA,Pennsylvania,Indiana,2020-11-11T03:22:43Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,41258,0,41258,0,0,0,28087,0,28087,0,0,0,12634,0,12634,0,0,0,475,0,475,0,0,0,65,69
PA,Pennsylvania,Indiana,2020-11-11T03:24:57Z,2020-11-11T03:25:18Z,2020-11-11T13:19:23.895Z,2020-11-11T13:23:58Z,41258,0,41258,0,0,0,28087,0,28087,0,0,0,12634,0,12634,0,0,0,475,0,475,0,0,0,65,69
PA,Pennsylvania,Indiana,2020-11-11T03:24:57Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,41196,0,41196,-62,0,-62,28087,0,28087,0,0,0,12634,0,12634,0,0,0,475,0,475,0,0,0,65,69
PA,Pennsylvania,Indiana,2020-11-14T16:38:25Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,41196,0,41196,0,0,0,28087,0,28087,0,0,0,12634,0,12634,0,0,0,475,0,475,0,0,0,65,69
PA,Pennsylvania,Indiana,2020-11-16T15:47:49Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,41196,0,41196,0,0,0,28087,0,28087,0,0,0,12634,0,12634,0,0,0,475,0,475,0,0,0,65,69
PA,Pennsylvania,Jefferson,2020-11-03T06:56:36Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,37
PA,Pennsylvania,Jefferson,2020-11-04T00:39:20Z,2020-11-04T01:40:56Z,2020-11-04T01:42:45.597Z,2020-11-04T01:45:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
PA,Pennsylvania,Jefferson,2020-11-04T02:16:40Z,2020-11-04T02:17:03Z,2020-11-04T02:17:44.378Z,2020-11-04T02:20:18,11183,816,10367,11183,816,10367,7903,487,7416,7903,487,7416,3082,307,2775,3082,307,2775,192,19,173,192,19,173,18,37
PA,Pennsylvania,Jefferson,2020-11-04T02:33:24Z,2020-11-04T02:35:23Z,2020-11-04T02:36:15.227Z,2020-11-04T02:37:00,18054,816,17238,6871,0,6871,13943,487,13456,6040,0,6040,3801,307,3494,719,0,719,274,19,255,82,0,82,30,37
PA,Pennsylvania,Jefferson,2020-11-04T03:06:52Z,2020-11-04T03:34:13Z,2020-11-04T03:35:08.046Z,2020-11-04T03:35:49,22517,816,21701,4463,0,4463,17702,487,17215,3759,0,3759,4448,307,4141,647,0,647,329,19,310,55,0,55,37,37
PA,Pennsylvania,Jefferson,2020-11-04T10:43:29Z,2020-11-05T01:20:52Z,2020-11-05T01:34:39.911Z,2020-11-05T01:35:38Z,22517,816,21701,0,0,0,17702,487,17215,0,0,0,4448,307,4141,0,0,0,329,19,310,0,0,0,37,37
PA,Pennsylvania,Jefferson,2020-11-05T21:38:38Z,2020-11-10T02:15:22Z,2020-11-10T14:57:59.615Z,2020-11-10T15:00:20Z,22799,816,21983,282,0,282,17928,487,17441,226,0,226,4498,307,4191,50,0,50,335,19,316,6,0,6,37,37
PA,Pennsylvania,Jefferson,2020-11-11T03:13:58Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,22799,816,21983,0,0,0,17928,487,17441,0,0,0,4498,307,4191,0,0,0,335,19,316,0,0,0,37,37
PA,Pennsylvania,Jefferson,2020-11-11T03:22:43Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,22799,816,21983,0,0,0,17928,487,17441,0,0,0,4498,307,4191,0,0,0,335,19,316,0,0,0,37,37
PA,Pennsylvania,Jefferson,2020-11-11T03:24:59Z,2020-11-11T03:25:18Z,2020-11-11T13:19:23.895Z,2020-11-11T13:23:58Z,22799,816,21983,0,0,0,17928,487,17441,0,0,0,4498,307,4191,0,0,0,335,19,316,0,0,0,37,37
PA,Pennsylvania,Jefferson,2020-11-11T03:24:59Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,22761,813,21948,-38,-3,-35,17928,487,17441,0,0,0,4498,307,4191,0,0,0,335,19,316,0,0,0,37,37
PA,Pennsylvania,Jefferson,2020-11-14T16:38:27Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,22761,813,21948,0,0,0,17928,487,17441,0,0,0,4498,307,4191,0,0,0,335,19,316,0,0,0,37,37
PA,Pennsylvania,Jefferson,2020-11-16T15:47:50Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,22761,813,21948,0,0,0,17928,487,17441,0,0,0,4498,307,4191,0,0,0,335,19,316,0,0,0,37,37
PA,Pennsylvania,Juniata,2020-11-03T06:56:36Z,2020-11-03T15:26:50Z,2020-11-03T22:48:44.121Z,2020-11-03T22:52:32,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,18
PA,Pennsylvania,Juniata,2020-11-04T00:39:20Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
